,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_FFT mean coefficient_0,0_FFT mean coefficient_1,0_FFT mean coefficient_10,0_FFT mean coefficient_11,0_FFT mean coefficient_12,0_FFT mean coefficient_13,0_FFT mean coefficient_14,0_FFT mean coefficient_15,0_FFT mean coefficient_16,0_FFT mean coefficient_17,0_FFT mean coefficient_18,0_FFT mean coefficient_19,0_FFT mean coefficient_2,0_FFT mean coefficient_20,0_FFT mean coefficient_21,0_FFT mean coefficient_22,0_FFT mean coefficient_23,0_FFT mean coefficient_24,0_FFT mean coefficient_25,0_FFT mean coefficient_26,0_FFT mean coefficient_27,0_FFT mean coefficient_28,0_FFT mean coefficient_29,0_FFT mean coefficient_3,0_FFT mean coefficient_30,0_FFT mean coefficient_31,0_FFT mean coefficient_32,0_FFT mean coefficient_33,0_FFT mean coefficient_34,0_FFT mean coefficient_35,0_FFT mean coefficient_36,0_FFT mean coefficient_37,0_FFT mean coefficient_38,0_FFT mean coefficient_39,0_FFT mean coefficient_4,0_FFT mean coefficient_40,0_FFT mean coefficient_41,0_FFT mean coefficient_42,0_FFT mean coefficient_5,0_FFT mean coefficient_6,0_FFT mean coefficient_7,0_FFT mean coefficient_8,0_FFT mean coefficient_9,0_Fundamental frequency,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Human range energy,0_Interquartile range,0_Kurtosis,0_LPCC_0,0_LPCC_1,0_LPCC_10,0_LPCC_11,0_LPCC_12,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_MFCC_0,0_MFCC_1,0_MFCC_10,0_MFCC_11,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_Max,0_Max power spectrum,0_Maximum frequency,0_Mean,0_Mean absolute deviation,0_Mean absolute diff,0_Mean diff,0_Median,0_Median absolute deviation,0_Median absolute diff,0_Median diff,0_Median frequency,0_Min,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Power bandwidth,0_Root mean square,0_Signal distance,0_Skewness,0_Slope,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Standard deviation,0_Sum absolute diff,0_Total energy,0_Variance,0_Wavelet absolute mean_0,0_Wavelet absolute mean_1,0_Wavelet absolute mean_2,0_Wavelet absolute mean_3,0_Wavelet absolute mean_4,0_Wavelet absolute mean_5,0_Wavelet absolute mean_6,0_Wavelet absolute mean_7,0_Wavelet absolute mean_8,0_Wavelet energy_0,0_Wavelet energy_1,0_Wavelet energy_2,0_Wavelet energy_3,0_Wavelet energy_4,0_Wavelet energy_5,0_Wavelet energy_6,0_Wavelet energy_7,0_Wavelet energy_8,0_Wavelet entropy,0_Wavelet standard deviation_0,0_Wavelet standard deviation_1,0_Wavelet standard deviation_2,0_Wavelet standard deviation_3,0_Wavelet standard deviation_4,0_Wavelet standard deviation_5,0_Wavelet standard deviation_6,0_Wavelet standard deviation_7,0_Wavelet standard deviation_8,0_Wavelet variance_0,0_Wavelet variance_1,0_Wavelet variance_2,0_Wavelet variance_3,0_Wavelet variance_4,0_Wavelet variance_5,0_Wavelet variance_6,0_Wavelet variance_7,0_Wavelet variance_8,0_Zero crossing rate
106,1067744.0,41.64,1067744.0,0.74312663,16.0,67.0,0.0,92.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.42717737,66.78182,2550.5115,12.698064,45.5056,90.43758,108.09204,94.67913,72.7253,55.93534,41.08033,25.470713,12.309881,912.3419,14.053948,44.817905,94.7335,131.68518,136.63011,113.701614,75.75629,36.34856,9.563434,8.539151,121.67222,36.53737,81.78972,122.17821,130.738,94.145905,38.3529,10.287997,24.966822,55.86081,73.387245,1.241847,69.197914,53.318142,22.303291,35.97879,91.715,132.48784,105.312195,38.321186,1.2195122,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.586581,25.75,4.898139,0.14676322,0.4598589,0.40602344,0.7534864,0.4598589,0.7534864,0.40602344,0.03909537,0.271269,0.16350418,0.16350418,0.271269,0.03909537,-40.906315,2.463589,98.92166,38.315674,-3.7805493,26.484165,-4.8979506,29.626036,152.30013,12.536475,-187.80745,244.73656,473.0,0.12630434,47.560974,50.309525,73.447845,30.385542,1.4939759,0.0,0.0,0.0,0.0,9.756098,0.0,10.0,1.0,473.0,12.0,40.47619,112.744125,2573.7588,2.277415,2.7395768,16.348837,-0.39398995,-247362.67,0.6647565,2.034637,6.0,47.560974,0.0,0.68557304,-0.0009427181,16.117548,0.040909402,100.89693,2522.0,1286438.5,10180.189,2.5682318,8.73624,15.56583,21.693434,27.234951,32.654163,38.129723,43.508408,48.545223,54.06634,75.615944,103.69265,118.22107,126.53572,143.87007,169.9746,198.52744,225.48784,2.067985,54.00531,75.10958,102.51766,116.21366,123.57,140.11533,165.64265,193.70122,220.2002,2916.5735,5641.4497,10509.871,13505.615,15269.546,19632.305,27437.488,37520.164,48488.125,7.0
107,19189.0,5.41,19189.0,0.70921725,16.0,67.0,0.0,15.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.36860853,0.41959634,41.927547,1.0275987,3.2902212,4.234849,1.7052693,0.08392457,0.08570133,0.2910786,1.8361301,2.486685,1.1063721,6.9537024,0.25282803,0.15954027,1.1342291,3.232902,3.9697406,3.138771,2.81701,3.1396537,2.9268985,2.3934937,0.47362387,2.4905186,2.5854487,2.3830004,2.6712017,2.2205338,0.6463146,0.40599725,1.7873346,2.775341,2.6227443,0.24683802,1.667703,0.5413301,0.020731827,3.4289591,8.761234,6.839124,1.5279771,0.33466014,1.2195122,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.5298443,7.5,10.212119,0.08028964,0.31364495,0.39229882,0.352781,0.31364495,0.352781,0.39229882,0.12854454,0.13823593,0.38128674,0.38128674,0.13823593,0.12854454,-47.92695,-6.0555577,81.444954,-63.082157,57.64969,-68.40548,-19.518461,50.044743,129.37862,29.807064,157.3797,144.68361,79.0,0.11374622,46.341465,6.75,9.095238,5.9759035,0.62650603,0.0,0.0,0.0,0.0,17.073172,0.0,10.0,2.0,79.0,11.0,41.666668,15.114247,548.2926,2.9507165,0.32950288,19.806807,-0.37394932,-23285.873,0.8062666,1.6312238,8.0,46.341465,0.0,0.2741355,-0.00056590274,16.264116,0.078840874,13.523238,496.0,23119.277,182.87798,0.1800734,0.50424993,1.0981423,1.8736085,2.6415243,3.3564281,4.043185,4.7304807,5.4205303,9.828671,11.196636,12.80297,13.846672,13.616701,13.808033,15.361713,17.94579,20.924622,2.1502051,9.827022,11.185276,12.755788,13.719326,13.358027,13.393886,14.820084,17.311092,20.210335,96.57035,125.1104,162.71013,188.21991,178.4369,179.39616,219.63489,299.67392,408.45767,9.0
108,4408.0,1.4,4408.0,0.8063589,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.217927,0.5723743,2.2352138,0.17861846,0.08320552,0.017445406,0.0011766044,0.013950144,0.02398727,0.06509068,0.10459928,0.10397758,0.07984758,1.1042647,0.027722942,0.0033703628,0.07561259,0.16312861,0.20431031,0.20632638,0.17125174,0.22022198,0.30877453,0.2843947,0.45443594,0.26269123,0.26854372,0.23950881,0.22600436,0.18157539,0.13824661,0.18795104,0.21095505,0.14474468,0.07846712,0.23204133,0.041182302,0.07844396,0.06437076,0.24624677,0.27841935,0.29403794,0.352701,0.3069875,1.2195122,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2.0,0.25664213,0.0,32.91544,0.031776246,0.045877222,0.24784942,0.20739664,0.045877222,0.20739664,0.24784942,0.2054551,0.051692,0.38793662,0.38793662,0.051692,0.2054551,-18.45309,-21.526443,174.39185,-119.37893,33.513496,-15.8986435,-161.67387,274.12683,-50.352337,65.47435,76.810394,-15.0227375,52.0,0.030015623,48.780487,1.9761904,3.1989796,2.1686747,0.62650603,0.0,0.0,0.0,0.0,23.170732,0.0,4.0,1.0,52.0,8.0,26.190475,7.2440453,243.9228,5.4732933,0.121170394,23.027725,-0.14586632,-5359.008,0.8948137,1.6500293,5.0,48.780487,0.0,0.020949578,-0.00021491894,16.23491,0.020008953,6.96928,180.0,5310.8433,48.57086,0.025190959,0.24709885,0.56820726,0.8711525,1.0937169,1.2505221,1.3668503,1.4572183,1.5286928,4.406371,3.6231747,4.6772738,6.550546,7.913224,8.854665,9.601873,10.244345,10.8018465,2.0976999,4.406299,3.614739,4.6426315,6.4923606,7.8372765,8.765916,9.504088,10.140173,10.693129,19.415472,13.066337,21.55403,42.150745,61.4229,76.841286,90.3277,102.82311,114.342995,13.0
109,21.0,0.07,21.0,0.7852381,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.043629035,0.00063570496,0.0052710385,0.00015502563,0.00014838095,3.1240164e-05,7.5648175e-05,0.0007322984,0.0019448721,0.0029319397,0.002882515,0.0019056222,0.0010731929,0.0025505405,0.0014083097,0.0028283414,0.0041368133,0.0041468334,0.0028088652,0.0011944436,0.00042292775,0.0006657975,0.0011909495,0.0012728288,0.0009874665,0.00090046687,0.00056920416,0.00055466645,0.0006017805,0.00038546746,0.00011671561,0.00044504378,0.0016675805,0.0031640637,0.0038217166,0.00097021926,0.0031299,0.0017941656,0.0005654463,0.0015600101,0.001970548,0.001738603,0.00096349727,0.0003191513,1.2195122,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.10232766,0.0,47.2842,0.007902529,0.0126336245,0.040929448,0.14280495,0.0126336245,0.14280495,0.040929448,0.46278158,0.10065349,0.035609484,0.035609484,0.10065349,0.46278158,-59.30956,-53.962032,116.59134,140.81395,-18.897501,201.17616,-1.4237287,57.127644,33.414898,-0.3221362,91.68347,99.89373,4.0,0.011666598,48.780487,0.083333336,0.16071428,0.16867469,0.0,0.0,0.0,0.0,0.0,25.609756,0.0,0.0,1.0,4.0,3.0,46.42857,0.5,92.546776,6.740536,0.004991394,24.757683,-0.053063866,-127.50086,0.9448128,1.8702477,7.0,48.780487,1.2195122,0.0056668837,-2.6405263e-05,15.322554,0.017993176,0.49300665,14.0,25.301205,0.24305555,0.0010493534,0.02886472,0.049219444,0.062696785,0.07092104,0.07556025,0.07859027,0.08103606,0.08317808,0.51853687,0.3323391,0.40167388,0.46586233,0.47537485,0.47163364,0.4750522,0.48677877,0.5025231,2.1766372,0.5185358,0.33108324,0.3986469,0.46162412,0.47005472,0.46554157,0.46850634,0.47998616,0.49559146,0.26887935,0.10961611,0.15891935,0.21309681,0.22095144,0.21672896,0.21949819,0.23038672,0.24561091,6.0
110,15459517.0,100.49,15459517.0,0.80735993,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.21503952,4536.446,6613.5674,499.97256,444.0549,331.9176,209.17555,103.9581,32.953876,4.684164,15.6169405,52.170837,98.88134,4532.3667,142.85991,173.62755,184.82353,176.85706,154.99464,125.13089,92.91594,64.929695,47.626972,44.85087,2437.3228,56.878967,80.42887,107.92886,128.08109,130.59612,112.457634,79.99173,45.5484,21.567448,14.381867,1071.0393,20.890945,31.308138,18.023893,435.4683,225.28035,228.14235,339.8683,459.49747,1.2195122,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,0.32240686,0.0,11.867895,0.09872577,1.0209798,0.604173,0.40511924,1.0209798,0.40511924,0.604173,0.4097153,0.06280814,0.09444505,0.09444505,0.06280814,0.4097153,11.446979,22.0526,-188.54515,17.8655,-20.498018,11.995047,-23.560266,-210.88785,183.09346,43.312107,-120.68674,154.32101,2069.0,0.04737378,40.243904,128.89285,219.84013,51.228916,18.746988,0.0,0.0,0.0,0.0,7.3170733,0.0,5.0,0.0,2069.0,7.0,1.1904762,429.001,4316.2554,3.5785894,8.366781,12.39016,-0.18154393,-1288101.5,0.6887106,3.4087052,3.0,40.243904,0.0,1.2322044,-0.0013740956,12.768807,0.0031933684,409.18027,4252.0,18625924.0,167428.5,17.830992,48.37401,68.69751,79.767235,86.51345,90.766106,93.1724,94.185295,94.22133,174.18306,443.0096,594.714,673.4586,735.1665,785.13,822.78406,849.802,868.65857,2.082371,173.26797,440.36063,590.7329,668.71796,730.05835,779.8658,817.49164,844.5665,863.53345,30021.793,193917.47,348965.34,447183.7,532985.2,608190.6,668292.56,713292.56,745690.06,11.0
111,94598.0,11.84,94598.0,0.7400002,16.0,67.0,0.0,17.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.32505766,6.35576,202.29402,12.693055,9.711999,7.15075,5.172266,4.414039,5.051031,7.042434,9.596977,11.041906,9.923067,72.52382,6.570268,3.0066416,1.0167298,1.3970056,5.485008,14.059217,23.13908,26.233128,22.656448,17.769495,11.5917635,15.165795,13.629293,10.84878,6.668596,3.0453854,1.7784611,2.4281464,2.9867141,2.277452,0.95986134,0.44727242,0.15447025,0.03526867,0.048104633,0.5373893,3.6608176,10.796797,17.202648,16.661953,1.2195122,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.5476835,2.5,3.1214027,0.009738219,0.7066058,0.75590956,0.0304702,0.7066058,0.0304702,0.75590956,0.01690134,0.16116099,0.26681745,0.26681745,0.16116099,0.01690134,-29.86038,-91.91994,84.12912,33.8525,100.46077,-161.34636,91.21474,58.183094,-4.5571246,1.4440879,360.6511,87.9361,129.0,0.11214769,41.463413,14.428572,22.078232,11.349398,0.67469877,0.0,0.0,0.0,0.0,12.195122,0.0,9.0,1.0,129.0,11.0,39.285713,33.558407,995.3072,2.071127,0.789268,16.446272,-0.3600714,-75524.52,0.71284693,1.8097098,7.0,41.463413,0.0,0.47836906,-0.0009321006,14.764908,0.041373268,30.298235,942.0,113973.49,917.983,0.9205306,2.4491522,4.1149096,5.8040366,7.412273,9.00237,10.601033,12.149483,13.578959,20.71191,23.99362,28.429533,31.10912,34.017967,39.966457,47.910904,56.128567,63.73785,2.08609,20.691444,23.868294,28.13016,30.562895,33.200607,38.939377,46.723366,54.797867,62.274597,428.13583,569.69543,791.3059,934.0905,1102.2803,1516.2751,2183.0728,3002.8062,3878.1252,19.0
112,11.0,0.05,11.0,0.78909093,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.039904326,0.00046313115,0.0024127369,0.0012074215,0.0007535475,0.00030130544,3.6662866e-05,3.698997e-05,0.00024626387,0.0005054109,0.000649315,0.00060377986,0.00041470924,0.0014027059,0.0002097989,0.00012226451,0.00020969767,0.00041582854,0.0006056929,0.00065005437,0.00050543254,0.00024752918,3.8027385e-05,3.5836903e-05,0.000513939,0.000301468,0.00075212296,0.0011938491,0.0014160027,0.0013029507,0.0009038148,0.00041775714,9.9092445e-05,0.00013049232,0.00052746746,0.0001072754,0.0011233758,0.001646736,0.00092677557,0.00013181801,0.00043515384,0.0008912302,0.0013025361,0.00143513,1.2195122,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,0.10386098,0.0,52.974537,0.0031112754,0.10691758,0.28443387,0.30208713,0.10691758,0.30208713,0.28443387,0.03920379,0.0128166275,0.04012369,0.04012369,0.0128166275,0.03920379,-58.50508,11.750612,46.97382,48.877777,-35.880062,-33.983253,14.058355,27.753592,51.8256,49.82869,135.97961,376.31552,3.0,0.011345236,48.780487,0.05952381,0.114795916,0.12048193,0.0,0.0,0.0,0.0,0.0,23.170732,0.0,1.0,0.0,3.0,3.0,44.04762,0.36187342,88.98141,7.0864,0.003654956,24.64818,-0.04530389,-105.0,0.9516149,1.602331,4.0,48.780487,1.2195122,0.028294709,-3.833782e-05,16.101427,0.013223245,0.35694438,10.0,13.253012,0.1274093,0.00078697555,0.023045082,0.040292677,0.04749599,0.05094965,0.053752843,0.056312867,0.058400232,0.05989862,0.29177052,0.35583398,0.36972213,0.3338742,0.3219377,0.3348678,0.35541362,0.37470242,0.3902849,2.1705258,0.29176944,0.35508695,0.36752,0.3304786,0.3178805,0.33052546,0.35092407,0.3701234,0.38566107,0.08512941,0.12608676,0.13507095,0.10921611,0.101048015,0.10924708,0.1231477,0.13699132,0.14873447,6.0
113,9252636.0,113.08,9252636.0,0.7832853,16.0,67.0,0.0,121.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.42717737,1561.9846,15365.577,151.60464,105.42429,80.44976,47.798,22.247091,26.469692,59.775757,121.33422,196.50682,256.30557,7017.6104,293.7437,317.97742,333.50055,343.13538,350.7773,350.23593,325.0576,267.04288,186.05156,103.34752,2061.7966,41.91869,13.281814,8.849579,7.9032106,3.4016685,20.90875,92.12086,210.76367,333.8795,425.2078,522.597,480.29004,509.9065,259.83182,178.90846,115.331795,172.64873,250.16173,228.6169,1.2195122,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.55149865,64.25,3.7881298,0.0021607587,0.7809006,0.42486444,0.53921777,0.7809006,0.53921777,0.42486444,0.40143216,0.10845386,0.017651804,0.017651804,0.10845386,0.40143216,-29.95707,15.624547,-57.576515,-113.19099,71.054054,268.22156,-333.29642,-56.006577,-92.51658,101.61486,353.2848,-53.402256,1172.0,0.09308075,46.341465,139.88095,208.52438,51.975903,10.650602,0.0,0.0,0.0,0.0,6.097561,0.0,7.0,0.0,1172.0,8.0,3.5714285,331.8892,4366.7246,2.2366078,8.228733,13.046266,-0.3805165,-903109.56,0.59928966,3.0854683,5.0,46.341465,0.0,1.1550666,-0.0013025997,14.726501,0.00885583,300.97134,4314.0,11147754.0,90583.75,10.925874,31.945808,53.069866,71.07597,86.56407,100.276085,112.28979,122.51782,130.98329,113.40585,216.23851,332.92377,411.05563,482.79056,555.8707,626.0213,689.40857,744.4163,2.0183976,112.87831,213.86574,328.66672,404.8641,474.96674,546.7513,615.8682,678.43463,732.8022,12741.513,45738.56,108021.82,163914.95,225593.39,298936.97,379293.72,460273.53,536999.0,7.0
114,36511.0,7.465,36511.0,0.7280661,16.0,67.0,0.0,11.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.3199271,1.9548106,86.86499,0.45974842,1.0055695,1.3796111,1.1506838,0.7401755,0.5659399,0.65645385,0.8682898,1.0178379,0.9911475,33.19814,0.8446758,0.67829216,0.53568035,0.4291284,0.3623224,0.32119927,0.29571024,0.3303583,0.59200424,1.3756518,5.811264,2.8451262,4.646956,5.969,6.110608,5.0443773,3.5050917,2.5100076,2.814311,4.694441,7.8711367,2.2197773,11.515721,14.457414,7.7972484,3.502198,4.8184342,5.490016,3.8396397,1.2978078,1.2195122,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.57623154,4.0,4.1495047,0.21855322,0.33056733,0.3099311,1.0350808,0.33056733,1.0350808,0.3099311,0.11295165,0.4770722,0.1224749,0.1224749,0.4770722,0.11295165,-62.48555,93.29646,-31.096237,142.25232,-33.132812,4.37771,75.13983,-43.11857,-83.89892,215.6551,10.352579,65.32744,84.0,0.12832646,48.780487,9.083333,13.726191,6.951807,0.39759037,0.0,0.0,0.0,0.0,9.756098,0.0,8.0,1.0,84.0,8.0,48.809525,20.848375,635.85986,2.183279,0.49070567,18.618847,-0.40593094,-33353.895,0.655767,1.618786,5.0,48.780487,0.0,0.5206901,-0.00069535495,18.243908,0.05454747,18.765602,577.0,43989.156,352.14783,0.43742928,1.4732953,2.547807,3.5030823,4.4144115,5.3915462,6.459065,7.558054,8.611291,7.247412,13.2538805,19.640738,21.827133,22.112207,24.511122,29.341421,34.959488,40.298687,2.0633547,7.234199,13.171741,19.474785,21.54419,21.667088,23.9108,28.62166,34.132706,39.367878,52.333637,173.49475,379.26727,464.15213,469.4627,571.7264,819.19946,1165.0415,1549.83,9.0
115,14424550.0,148.43,14424550.0,0.76747125,16.0,67.0,0.0,213.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.4442308,1522.038,32333.146,161.65892,388.52673,518.48944,499.01953,417.70505,399.50418,514.9861,740.565,931.2494,923.8488,15563.259,698.1943,399.1714,209.86761,187.00594,259.68384,360.32883,478.30185,611.6588,729.5959,784.8457,5070.7393,745.7605,623.8838,457.37885,267.79947,84.56119,10.288997,161.802,520.271,908.13965,1127.995,1472.3594,1124.1368,1012.2291,476.0455,542.7082,217.90967,63.080143,6.4953947,17.072784,1.2195122,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.5977807,81.75,2.0251486,0.0004961123,0.34957048,0.46288958,0.49522358,0.34957048,0.49522358,0.46288958,0.2586258,0.13011067,0.185649,0.185649,0.13011067,0.2586258,-69.079216,-60.705563,87.37682,-18.956457,-34.663715,87.215965,54.762768,188.41289,38.368538,240.38821,187.24167,50.168552,1390.0,0.11443264,46.341465,183.4762,272.9626,84.98795,13.710843,0.0,0.0,0.0,0.0,8.536586,0.0,11.0,0.0,1390.0,12.0,22.619047,414.39212,7104.474,1.8934174,10.51054,15.51445,-0.40002936,-947320.1,0.60189074,2.1651056,5.0,46.341465,0.0,0.7678503,-0.0010336414,16.032215,0.017317727,371.56067,7054.0,17378976.0,138057.33,10.812962,32.702488,56.62627,80.96572,105.582664,129.16452,150.40495,168.6316,183.72815,167.75826,214.01637,289.31778,391.88135,521.26666,652.4765,771.9645,875.0478,961.37994,1.9927601,167.40942,211.5031,283.72214,383.42606,510.4618,639.564,757.1707,858.6455,943.66064,28025.914,44733.56,80498.25,147015.55,260571.22,409042.12,573307.5,737272.06,890495.44,9.0
116,2643.0,1.26,2643.0,0.790787,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.16821274,0.32123876,1.9771992,0.13871215,0.13724318,0.16248839,0.24398495,0.32210192,0.33334473,0.30823734,0.30931482,0.3236806,0.2958657,1.239909,0.22498004,0.16506477,0.15553938,0.18124138,0.19504043,0.17537516,0.15683612,0.18023673,0.22323728,0.22877936,0.6847929,0.1950373,0.17742273,0.19446592,0.19531956,0.1430715,0.07468236,0.043838732,0.04709812,0.04882471,0.047411945,0.42385608,0.06984393,0.11351176,0.06834,0.32197997,0.2337685,0.1418094,0.10714778,0.12298756,1.2195122,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,0.29993546,0.0,14.729341,0.037046492,0.41018602,0.15490045,0.14088435,0.41018602,0.14088435,0.15490045,0.1418846,0.2001399,0.5124077,0.5124077,0.2001399,0.1418846,-22.04042,-39.126022,71.74449,82.3025,-7.0810375,-112.58827,51.851803,98.6424,36.381397,70.88648,42.243088,140.89645,30.0,0.038726505,45.121952,1.6547619,2.812925,1.4457831,0.31325302,0.0,0.0,0.0,0.0,15.853659,0.0,4.0,0.0,30.0,6.0,22.619047,5.6093035,187.96245,3.8674965,0.10178192,19.04562,-0.16208395,-10240.261,0.8440102,1.9943638,3.0,45.121952,0.0,0.43667156,-0.00064884935,14.845849,0.01921808,5.3596687,120.0,3184.3374,28.72605,0.1926675,0.3017202,0.41806126,0.6494366,0.89573234,1.1042784,1.2631772,1.3768852,1.4549599,4.6410246,5.487401,3.6794567,4.2693834,5.8229566,7.235309,8.332039,9.150261,9.75812,2.093509,4.6370234,5.4790998,3.6556294,4.2197,5.75365,7.150543,8.23573,9.046075,9.649041,21.501987,30.020535,13.3636265,17.805864,33.10449,51.13027,67.827255,81.83147,93.10399,13.0
117,156.0,0.35,156.0,0.7611538,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.13613342,0.007958598,0.19451615,0.0045541264,0.008472322,0.013042684,0.016221877,0.016853878,0.015091915,0.011948898,0.008801377,0.006683528,0.0058775754,0.12034185,0.0062151016,0.0076481975,0.010580797,0.01573803,0.023529906,0.033272177,0.042886335,0.049359955,0.049853813,0.043172475,0.058219723,0.03086845,0.016953187,0.006050525,0.0011288205,0.0022035716,0.0067248987,0.011417636,0.014308744,0.015447857,0.016033726,0.027499164,0.01698688,0.018161396,0.009355896,0.014435822,0.005895179,0.0011470903,0.00073625764,0.002186176,1.2195122,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,2.0,0.3414195,0.0,11.686347,0.048303425,0.1536595,0.3213298,0.21413542,0.1536595,0.21413542,0.3213298,0.020532027,0.06714207,0.59324247,0.59324247,0.06714207,0.020532027,-69.93489,-61.75389,69.54038,231.49281,21.212269,-49.79898,105.49682,367.10013,-4.147144,-119.60372,192.75519,84.26059,7.0,0.05347407,46.341465,0.42857143,0.74489796,0.57831323,0.024096385,0.0,0.0,0.0,0.0,19.512196,0.0,4.0,0.0,7.0,5.0,45.238094,1.3627703,119.678894,3.4240506,0.025027843,21.285933,-0.19798625,-1584.8285,0.82371646,1.6515827,4.0,46.341465,0.0,0.123668,-0.00040472223,15.963297,0.037331406,1.2936264,48.0,187.95181,1.6734694,0.032442015,0.08881368,0.12879156,0.18525444,0.25056764,0.316244,0.3752524,0.4237181,0.46104932,1.0695319,0.8918554,0.77921844,1.0061079,1.3662125,1.7476395,2.0781777,2.3418927,2.5452516,2.0670798,1.0690397,0.88742226,0.76850116,0.9889054,1.3430384,1.7187885,2.0440176,2.3032422,2.503146,1.142846,0.78751826,0.59059405,0.9779339,1.8037524,2.954234,4.1780076,5.3049245,6.2657394,11.0
